YearTerm,Subject,Number,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2017-fa,SOC,100,Introduction to Sociology,2,12,9,1,6,1,0,1,0,0,1,0,0,0,"Khalil, Hebatallah M"
2017-fa,SOC,100,Introduction to Sociology,2,16,2,1,3,1,0,2,0,0,1,0,0,1,"Fieseler, Carlie M"
2017-fa,SOC,100,Introduction to Sociology,0,14,2,2,3,2,0,1,0,0,1,0,1,0,"Khalil, Hebatallah M"
2017-fa,SOC,100,Introduction to Sociology,0,12,4,3,4,1,0,2,1,0,1,1,2,0,"Moon, Chase E"
2017-fa,SOC,100,Introduction to Sociology,1,14,4,3,4,1,0,4,0,0,0,0,1,0,"O'Neill, Brian F"
2017-fa,SOC,100,Introduction to Sociology,0,12,1,2,9,0,0,4,0,1,0,1,0,0,"O'Neill, Brian F"
2017-fa,SOC,100,Introduction to Sociology,0,6,6,3,7,0,0,2,0,0,0,0,2,0,"Fieseler, Carlie M"
2017-fa,SOC,100,Introduction to Sociology,0,13,2,1,6,3,1,3,0,0,2,0,1,0,"Moon, Chase E"
2017-fa,SOC,100,Introduction to Sociology,0,9,6,3,3,0,1,6,0,0,1,0,1,0,"Moon, Chase E"
2017-fa,SOC,100,Introduction to Sociology,0,18,1,1,7,1,1,2,0,0,0,0,0,0,"Teimourigerdeh, Amirhosse"
2017-fa,SOC,100,Introduction to Sociology,0,10,2,1,9,3,0,0,0,1,3,0,0,0,"O'Neill, Brian F"
2017-fa,SOC,100,Introduction to Sociology,5,25,2,0,4,0,0,1,0,0,0,0,5,0,"VanHeuvelen, Jane"
2017-fa,SOC,100,Introduction to Sociology,1,51,2,10,3,0,1,2,0,0,0,0,0,0,"Steward, Daniel J"
2017-fa,SOC,100,Introduction to Sociology,0,14,11,12,24,8,8,9,2,0,2,3,5,0,"Baker, Phyllis L"
2017-fa,SOC,101,Sociology of Gender,2,5,9,10,17,11,9,6,0,2,1,2,2,2,"Baker, Phyllis L"
2017-fa,SOC,163,Social Problems,4,24,3,0,1,1,0,1,0,0,0,0,2,0,"Mendenhall, Ruby"
2017-fa,SOC,196,Introduction to Poverty,0,7,13,5,4,4,4,2,0,0,2,0,3,1,"Dill, Brian J"
2017-fa,SOC,200,Intro to Sociological Theory,0,34,12,4,9,7,0,2,1,1,1,1,0,0,"McDermott, Monica"
2017-fa,SOC,225,Race and Ethnicity,7,8,6,4,3,2,1,2,1,1,0,0,1,0,"Moussawi, Ghassan"
2017-fa,SOC,270,Population Issues,1,4,6,6,7,2,2,4,5,2,3,0,0,0,"Buckley, Cynthia"
2017-fa,SOC,275,Criminology,8,19,8,1,6,2,1,0,0,0,0,0,0,0,"Morrow, Rebecca L"
2017-fa,SOC,310,Sociology of Deviance,9,16,3,5,3,1,2,2,0,0,1,1,2,0,"Sattari, Negin"
2017-fa,SOC,350,Technology and Society,1,29,9,8,5,1,4,1,0,0,2,0,0,0,"Steward, Daniel J"
2017-fa,SOC,380,Social Research Methods,1,3,2,3,3,3,3,1,0,1,2,0,0,0,"Bu, Qingyu"
2017-fa,SOC,380,Social Research Methods,0,7,4,8,0,1,0,2,0,1,3,0,2,0,"Bu, Qingyu"
2017-fa,SOC,477,Sociology of Law,0,12,4,3,1,1,0,0,0,0,0,0,0,0,"Sandefur, Rebecca L"
2017-fa,SOCW,101,SOCW Orientation Seminar,10,3,7,0,1,0,0,0,0,0,0,0,1,0,"Stephens, Nathan A"
2017-fa,SOCW,200,Introduction to Social Work,0,5,8,5,7,2,5,0,0,0,1,0,0,0,"Earls Larrison, Tara"
2017-fa,SOCW,200,Introduction to Social Work,1,6,9,9,8,6,5,3,1,0,0,0,0,0,"Earls Larrison, Tara"
2017-fa,SOCW,200,Introduction to Social Work,0,1,9,7,10,5,3,2,0,0,0,0,1,0,"King, Tanisha T"
2017-fa,SOCW,225,Intro Stat for Social Work,0,2,5,7,5,3,2,0,2,2,0,1,1,0,"Wang, Yang"
2017-fa,SOCW,240,Death & Dying,3,14,5,4,1,0,2,0,1,0,0,0,0,0,"Heil, Michele A"
2017-fa,SOCW,297,Asian Families in America,0,34,2,3,1,0,0,0,0,0,0,0,0,0,"Balgopal, Anita A"
2017-fa,SOCW,300,Diversity: Identities & Issues,1,33,9,4,7,1,1,2,1,0,0,0,1,0,"Carter-Black, Janet D"
2017-fa,SOCW,300,Diversity: Identities & Issues,2,25,11,6,7,1,0,4,0,0,0,0,3,0,"Carter-Black, Janet D"
2017-fa,SOCW,315,Social Serv for Older Adults,0,16,8,2,2,0,0,0,0,0,0,0,1,0,"Mauck, Carol W"
2017-fa,SOCW,321,Social Entre & Social Change,0,16,2,6,0,1,0,0,0,0,0,0,0,0,"Mauck, Carol W"
2017-fa,SOCW,380,Social Work & Dis Studies,0,20,4,2,1,0,0,0,0,0,0,0,0,0,"Mauck, Carol W"
2017-fa,SOCW,401,Practice I,0,19,1,1,2,0,0,0,0,0,0,0,0,0,"Wilson Smith, Carol J"
2017-fa,SOCW,401,Practice I,0,16,2,5,0,0,0,0,0,0,0,0,0,0,"Wilson Smith, Carol J"
2017-fa,SOCW,402,Practice II,7,5,1,0,3,3,0,0,0,0,0,0,3,0,"Cintron, Valerie"
2017-fa,SOCW,403,Practice III,13,4,2,0,2,1,1,0,0,0,0,0,0,0,"Keenan, Kimberly A"
2017-fa,SOCW,410,Social Welfare Pol and Svcs,14,6,6,0,3,0,0,0,1,0,0,0,0,0,"Camp, Donna P"
2017-fa,SOCW,410,Social Welfare Pol and Svcs,13,5,7,0,1,2,0,0,0,0,0,0,0,0,"Camp, Donna P"
2017-fa,SOCW,416,Child Welfare Issues & Trends,0,15,4,1,3,2,1,0,0,0,2,0,0,0,"Lindsey, Brenda C"
2017-fa,SOCW,420,Subst Use in Social Context,5,12,9,0,3,0,0,0,0,0,0,0,0,0,"Bennett, Kyle M"
2017-fa,SOCW,427,Social Work Research Methods,5,2,5,1,10,4,0,0,0,0,0,0,0,0,"Li, Hong"
2017-fa,SOCW,427,Social Work Research Methods,7,0,8,3,4,0,0,0,0,0,0,0,0,0,"Hernandez, Rosalba"
2017-fa,SOCW,427,Social Work Research Methods,0,15,7,3,3,1,0,0,0,0,0,0,0,0,"Zhan, Min"
2017-fa,SOCW,451,HBSE I: Human Development,6,5,10,4,1,2,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2017-fa,SOCW,451,HBSE I: Human Development,7,7,8,2,5,0,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2017-fa,SOCW,461,Prof Practice Seminar I,0,21,2,1,0,0,0,0,0,0,0,0,0,0,"Munoz-Najar, Julie L"
2017-fa,SOCW,461,Prof Practice Seminar I,0,21,0,0,1,0,0,0,0,0,0,0,0,0,"White-Gibson, Nancy L"
2017-fa,SOCW,503,Trauma Informed SW w/ Children,4,14,4,1,0,1,0,0,0,0,0,0,0,0,"Leytham Powell, Tara"
2017-fa,SOCW,506,SW Practice with Child/Adol,3,16,4,1,0,0,0,0,0,0,0,0,0,0,"Tan, Kevin P"
2017-fa,SOCW,509,Adv Clin Assess & Interviewing,1,13,6,2,3,0,0,0,0,0,0,0,0,0,"Havlicek, Judith R"
2017-fa,SOCW,509,Adv Clin Assess & Interviewing,0,22,0,0,3,0,0,0,0,0,0,0,0,0,"Bedient, Mary Lou"
2017-fa,SOCW,509,Adv Clin Assess & Interviewing,13,5,2,0,0,0,0,0,1,0,1,0,0,0,"Piedra, Lissette"
2017-fa,SOCW,532,Practice Evaluation,0,25,0,0,1,1,0,0,0,0,0,0,0,0,"Escobar-Sawicki, Christin"
2017-fa,SOCW,532,Practice Evaluation,0,23,2,0,0,1,0,0,0,0,0,0,0,0,"Houston, Elisabeth A"
2017-fa,SOCW,542,Program Evaluation,11,11,6,1,0,0,0,0,0,0,0,0,0,0,"Kang, Sung Wan"
2017-fa,SOCW,542,Program Evaluation,10,8,4,1,0,0,0,0,0,0,0,0,1,0,"Kang, Sung Wan"
2017-fa,SOCW,552,HBSE II: Mental Disorders,1,18,6,2,2,1,0,0,0,0,0,0,0,0,"Shea, Timothy M"
2017-fa,SOCW,589,Social Work and the Law,1,12,4,2,1,0,0,1,0,0,2,0,0,0,"Fischer, Karla A"
2017-fa,SOCW,589,Social Work and the Law,5,9,2,3,2,0,0,1,1,0,1,0,0,0,"Fischer, Karla A"
2017-fa,SOCW,589,Social Work and the Law,0,17,5,4,3,0,0,0,0,0,0,0,0,0,"Kopels, Sandra L"
2017-fa,SOCW,589,Social Work and the Law,0,14,6,5,5,0,0,0,0,0,0,0,0,0,"Kopels, Sandra L"
2017-fa,SPAN,142,Spanish in the Professions,5,7,4,1,3,2,0,0,0,0,1,0,0,0,"Abbott, Annie R"
2017-fa,SPAN,308,Spanish in the United States,10,11,0,0,1,0,0,0,0,0,0,0,0,0,"Jegerski, Jill"
2017-fa,SPAN,308,Spanish in the United States,7,8,2,5,1,0,0,1,0,0,0,0,0,0,"Mostacero Pinil, Cristina"
2017-fa,SPAN,308,Spanish in the United States,7,11,1,1,2,1,0,0,0,0,0,0,0,0,"Jegerski, Jill"
2017-fa,SPED,117,The Culture of Disability,0,269,0,0,15,0,0,0,0,0,0,0,1,0,"Bentz, Johnell L"
2017-fa,SPED,117,The Culture of Disability,0,274,0,0,12,0,0,3,0,0,0,0,2,0,"Carey, Yvonne A"
2017-fa,SPED,405,Gen Educator's Role in SPED,0,37,0,0,1,0,0,0,0,0,1,0,0,0,"Bentz, Johnell L"
2017-fa,SPED,405,Gen Educator's Role in SPED,0,32,0,0,7,0,0,0,0,0,0,0,0,0,"Bentz, Johnell L"
2017-fa,SPED,405,Gen Educator's Role in SPED,21,7,6,1,3,2,0,1,0,0,0,0,2,1,"Wolowiec-Fisher, Kimberly"
2017-fa,SPED,414,Assessment in ECSE,0,18,0,0,3,0,0,0,0,0,0,0,0,0,"Laumann, Bernadette M"
2017-fa,SPED,431,Assistive Tech & Phys Disab,6,22,0,0,0,1,0,0,0,0,0,0,0,0,"Burke, Meghan M"
2017-fa,SPED,465,Curriculum and Methods in ECSE,0,17,0,0,3,0,0,1,0,0,0,0,0,0,"Corr, Catherine P"
2017-fa,SPED,471,Learning Environments II,0,30,0,0,5,0,0,0,0,0,0,0,0,0,"Light Shriner, Cheryl L"
2017-fa,STAT,100,Statistics,69,161,81,72,57,45,31,34,16,10,6,2,5,1,"Flanagan, Karle A"
2017-fa,STAT,100,Statistics,68,137,73,71,42,21,24,25,7,6,1,5,9,1,"Flanagan, Karle A"
2017-fa,STAT,100,Statistics,60,122,62,54,57,28,16,15,5,5,3,1,8,1,"Fireman, Ellen S"
2017-fa,STAT,100,Statistics,3,13,7,6,2,3,3,8,4,2,2,0,1,0,"Sass, Danielle K"
2017-fa,STAT,200,Statistical Analysis,18,61,26,16,14,5,4,1,0,1,0,0,0,1,"Fireman, Ellen S"
2017-fa,STAT,200,Statistical Analysis,15,53,24,18,14,7,6,3,1,3,0,1,4,3,"Fireman, Ellen S"
2017-fa,STAT,200,Statistical Analysis,9,19,2,3,3,2,1,1,0,1,1,2,0,0,"Ouyang, Yunbo"
2017-fa,STAT,200,Statistical Analysis,21,17,0,1,2,1,0,0,0,0,0,0,1,0,"Biscarri, William D"
2017-fa,STAT,200,Statistical Analysis,0,20,6,7,7,1,2,1,0,0,0,0,0,1,"Song, Yanglei"
2017-fa,STAT,212,Biostatistics,8,60,24,19,31,4,8,12,3,0,0,2,1,0,"Simpson, Douglas G"
2017-fa,STAT,212,Biostatistics,9,32,6,7,9,1,1,1,2,0,3,1,1,0,"Douglas, Jeffrey A"
2017-fa,STAT,385,Statistics Programming Methods,7,9,2,5,4,2,2,0,2,1,0,0,0,1,"Balamuta, James J"
2017-fa,STAT,400,Statistics and Probability I,10,49,39,22,21,9,2,4,4,3,3,1,12,1,"Dalpiaz, David M"
2017-fa,STAT,400,Statistics and Probability I,10,24,15,23,23,12,10,21,10,2,4,6,3,0,"Chatterjee, Sabyasachi"
2017-fa,STAT,400,Statistics and Probability I,24,41,17,17,18,23,10,11,6,3,6,1,11,0,"Stepanov, Alexey G"
2017-fa,STAT,400,Statistics and Probability I,7,49,25,22,22,18,9,4,9,3,8,1,10,0,"Ravat, Uma V"
2017-fa,STAT,409,Actuarial Statistics II,4,23,8,7,13,8,6,2,4,2,2,1,4,0,"Ravat, Uma V"
2017-fa,STAT,410,Statistics and Probability II,4,20,3,1,9,5,0,4,4,4,13,0,4,1,"Stepanov, Alexey G"
2017-fa,STAT,410,Statistics and Probability II,8,22,5,4,12,6,4,4,3,2,5,0,5,1,"Stepanov, Alexey G"
2017-fa,STAT,410,Statistics and Probability II,5,23,6,4,9,4,2,3,5,3,8,0,4,0,"Stepanov, Alexey G"
2017-fa,STAT,420,Methods of Applied Statistics,9,50,21,3,2,0,0,1,1,0,0,0,0,0,"Unger, David"
2017-fa,STAT,420,Methods of Applied Statistics,15,20,11,14,11,4,1,2,1,0,0,0,0,0,"Gweon, Hyukjun"
2017-fa,STAT,420,Methods of Applied Statistics,9,17,11,17,4,2,3,3,0,0,0,0,0,2,"Gweon, Hyukjun"
2017-fa,STAT,420,Methods of Applied Statistics,10,11,9,5,8,1,3,2,1,0,0,0,0,0,"Culpepper, Steven A"
2017-fa,STAT,425,Applied Regression and Design,3,54,4,7,0,2,0,0,0,0,0,0,1,0,"Liang, Feng"
2017-fa,STAT,425,Applied Regression and Design,20,26,8,9,0,1,0,2,1,0,0,0,1,0,"Culpepper, Steven A"
2017-fa,STAT,425,Applied Regression and Design,11,22,8,8,8,4,2,0,0,1,2,0,0,0,"Douglas, Jeffrey A"
2017-fa,STAT,428,Statistical Computing,3,24,16,13,6,3,1,1,0,0,0,0,2,1,"Ravat, Uma V"
2017-fa,STAT,429,Time Series Analysis,1,20,17,2,2,1,0,0,0,0,0,0,1,2,"Shao, Xiaofeng"
2017-fa,STAT,430,Basics of Statistical Learning,1,32,23,15,8,1,0,1,0,0,0,0,1,0,"Dalpiaz, David M"
2017-fa,STAT,430,Foundations of Data Science,4,33,7,5,21,2,1,3,0,0,1,0,0,0,"Brunner, Robert J"
2017-fa,STAT,440,Statistical Data Management,3,28,22,10,6,1,0,0,0,1,0,0,1,0,"Unger, David"
2017-fa,STAT,440,Statistical Data Management,4,22,25,5,1,0,3,1,1,1,0,0,1,0,"Unger, David"
2017-fa,STAT,443,Professional Statistics,0,10,9,8,3,1,1,1,0,0,1,0,0,0,"Glosemeyer, Darren W"
2017-fa,STAT,448,Advanced Data Analysis,6,9,5,5,1,3,1,1,0,0,0,0,0,1,"Kinson, Christopher L"
2017-fa,STAT,448,Advanced Data Analysis,2,17,11,3,3,1,0,0,0,0,0,0,0,0,"Park, Yeon Joo"
2017-fa,STAT,448,Advanced Data Analysis,5,17,6,4,2,0,0,1,0,0,0,0,0,0,"Kinson, Christopher L"
2017-fa,STAT,510,Mathematical Statistics I,4,7,3,6,6,5,1,1,1,0,0,0,0,0,"Chen, Xiaohui"
2017-fa,STAT,525,Computational Statistics,3,27,8,0,1,0,0,0,0,0,0,0,0,0,"Chen, Yuguo"
2017-fa,STAT,542,Statistical Learning,20,23,14,3,4,5,0,0,0,0,0,0,1,0,"Zhu, Ruoqing"
2017-fa,STAT,571,Multivariate Analysis,5,20,9,0,0,1,0,0,0,0,0,0,0,0,"Park, Trevor H"
2017-fa,TAM,195,Mechanics in the Modern World,3,18,17,8,5,7,0,0,0,0,0,0,2,0,"Johnson, Blake E"
2017-fa,TAM,210,Introduction to Statics,5,32,16,14,1,6,7,6,1,3,3,1,2,0,"Chang, Wayne"
2017-fa,TAM,210,Introduction to Statics,9,34,13,24,9,16,7,4,10,3,4,3,3,0,"Juarez, Gabriel"
2017-fa,TAM,211,Statics,2,17,11,16,17,12,17,11,8,9,12,3,7,0,"Chang, Wayne"
2017-fa,TAM,211,Statics,2,23,15,7,9,9,15,8,10,4,8,3,8,0,"Juarez, Gabriel"
2017-fa,TAM,212,Introductory Dynamics,7,29,20,40,30,22,17,11,8,0,3,4,5,0,"Dullerud, Geir E"
2017-fa,TAM,251,Introductory Solid Mechanics,15,32,15,17,19,10,15,13,6,4,5,3,10,0,"Sohn, Mariana S"
2017-fa,TAM,335,Introductory Fluid Mechanics,3,14,9,17,34,20,29,27,13,10,8,6,4,0,"Keane, Richard D"
2017-fa,TAM,451,Intermediate Solid Mechanics,4,14,4,3,0,0,1,0,0,0,0,0,0,0,"Ertekin, Elif"
2017-fa,TAM,461,Cellular Biomechanics,6,9,8,0,1,0,0,0,0,0,0,0,0,0,"Wang, Ning"
2017-fa,TAM,470,Computational Mechanics,1,17,6,4,15,4,3,5,0,0,0,0,0,0,"Aluru, Narayana R"
2017-fa,TAM,538,Turbulence,7,8,4,3,4,1,0,0,0,0,0,0,0,1,"Pantano-Rubino, Carlos A"
2017-fa,TAM,541,Mathematical Methods I,0,48,23,0,13,4,0,0,0,0,0,0,0,0,"Mehta, Prashant G"
2017-fa,TAM,551,Solid Mechanics I,4,1,3,3,5,2,2,3,0,0,0,0,1,0,"Sofronis, Petros"
2017-fa,TE,100,Intro to ILEE,2,16,3,1,0,1,0,0,0,0,0,0,0,0,"Varshney, Lav R"
2017-fa,TE,250,From Idea to Enterprise,10,23,3,1,0,0,0,0,0,0,1,0,0,0,"Sorkin, Harlan L"
2017-fa,TE,360,Lect in Engrg Entrepreneurship,53,0,0,0,0,0,5,0,0,0,0,0,0,0,"Singer, Andrew C"
2017-fa,TE,450,"Startups:Inc,Fund,Contracts,IP",0,10,12,6,1,0,0,0,0,0,0,0,0,0,"Barich, Joseph M"
2017-fa,TE,460,Lect in Engrg Entrepreneurship,42,1,2,2,1,0,1,0,0,0,0,0,0,0,"Singer, Andrew C"
2017-fa,TE,461,Technology Entrepreneurship,3,18,1,1,5,0,0,0,0,0,0,0,0,0,"Lilly, Brian P"
2017-fa,TE,466,High-Tech Venture Marketing,0,40,8,5,5,0,0,1,0,0,0,0,1,0,"Shabbir, Muhammad S"
2017-fa,TE,567,Venture Funded Startups,0,47,0,1,0,0,0,1,0,0,0,0,0,0,"Chopra, Sanjiv"
2017-fa,THEA,100,Practicum I,2,32,1,1,1,1,0,0,0,0,0,0,0,1,"Ciofalo, Terry A"
2017-fa,THEA,101,Introduction to Theatre Arts,102,37,19,12,12,8,5,3,3,1,0,1,4,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,25,10,2,2,1,1,1,0,1,1,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,15,10,4,4,2,1,0,0,0,1,1,0,1,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,31,5,3,1,1,1,1,0,0,0,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,17,11,6,1,0,4,0,0,0,0,1,0,1,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,26,6,5,1,2,3,1,1,0,0,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,20,6,5,6,2,2,1,0,1,0,1,0,1,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,23,7,3,3,2,0,1,0,3,1,0,0,1,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,24,6,6,2,2,2,0,0,0,0,0,0,0,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,23,11,4,0,0,1,1,2,1,2,0,0,1,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,18,11,8,0,2,4,0,1,0,0,0,0,1,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,23,3,3,2,5,2,0,0,1,0,0,2,2,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,13,13,7,5,4,1,1,2,0,0,0,0,2,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,22,18,4,2,1,1,0,0,0,0,0,0,2,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,19,10,5,0,3,3,1,0,0,0,1,0,2,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,20,11,5,5,2,2,0,0,0,0,0,1,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,26,5,6,0,2,0,1,0,0,0,1,1,1,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,19,5,12,1,2,1,1,1,2,0,2,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,16,9,4,3,1,4,1,0,1,0,2,0,1,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,10,8,3,5,8,2,1,0,0,2,1,1,3,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,24,13,4,2,1,1,0,0,1,0,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,14,8,4,5,0,2,2,0,0,0,2,0,3,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,31,3,1,2,0,2,3,1,0,1,0,0,1,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,37,5,2,3,0,1,0,0,0,0,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,31,4,5,0,2,0,1,1,0,0,0,0,1,1,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,36,3,3,2,0,3,0,0,0,0,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,101,Introduction to Theatre Arts,15,5,10,1,3,3,1,0,0,0,1,0,1,3,"Morrissette, Jason W"
2017-fa,THEA,102,Text to Stage,12,5,8,4,2,1,1,1,1,1,0,0,0,0,"Miller, Thomas J"
2017-fa,THEA,110,Broadway Musicals,60,13,10,5,3,2,2,0,0,1,1,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,170,Fundamentals of Acting I,5,17,5,2,3,2,1,0,0,0,0,0,0,0,"Morrissette, Jason W"
2017-fa,THEA,208,Script Analysis,10,26,2,0,7,0,0,2,0,0,0,0,0,0,"Robinson, Valleri J"
2017-fa,THEA,360,History of Theatre I,0,5,4,5,4,7,2,2,3,0,0,0,3,0,"Bunch, Caroline M"
2017-fa,THEA,452,Principles of Arts Management,3,3,7,2,3,1,1,2,2,0,0,1,1,0,"Ciofalo, Terry A"
2017-fa,THEA,595,Creative Project,0,18,0,0,13,0,0,11,0,0,1,0,2,0,"Boesche, John A"
2017-fa,TSM,100,Technical Systems in Agr,0,8,2,0,6,3,3,11,5,1,3,2,2,0,"Harper, Joe G"
2017-fa,TSM,232,Materials and Construction Sys,1,3,1,2,15,0,2,1,0,0,0,2,0,0,"Harper, Joe G"
2017-fa,TSM,233,Metallurgy & Welding Process,0,11,5,4,12,8,2,7,3,0,0,1,3,0,"Harper, Joe G"
2017-fa,TSM,311,Humanity in the Food Web,12,26,24,12,10,6,2,2,1,1,1,2,4,1,"Rodriguez, Luis F"
2017-fa,TSM,352,Land and Water Mgt Systems,0,4,2,2,7,0,1,1,0,1,1,2,2,1,"Chu, Ma Librada C"
2017-fa,TSM,372,Environ Control & HVAC Systems,1,5,11,11,7,2,0,4,1,0,2,0,1,1,"Green, Angela R"
2017-fa,TSM,422,Ag Health-Illnesses Prevention,3,17,0,1,15,0,0,1,0,0,0,0,0,0,"Petrea, Robert E"
2017-fa,TSM,435,Elec Computer Ctrl Sys,0,23,0,0,0,0,0,0,0,0,0,0,1,0,"Bhalerao, Kaustubh"
2017-fa,TSM,438,Renewable Energy Applications,2,5,5,4,8,3,5,1,0,0,0,0,1,1,"Wang, Xinlei"
2017-fa,UP,101,Introduction to City Planning,20,52,42,15,19,10,4,3,6,2,1,0,4,3,"Greenlee, Andrew J"
2017-fa,UP,203,Cities: Planning & Urban Life,1,4,8,6,3,1,1,1,0,0,0,0,1,0,"Barajas, Jesus"
2017-fa,UP,211,"Local Planning, Gov't and Law",4,18,6,7,2,1,0,1,0,0,0,0,0,0,"Tyler, Elizabeth H"
2017-fa,UP,312,Communication for Planners,2,9,16,5,1,3,0,0,0,0,0,0,0,0,"Chakraborty, Arnab"
2017-fa,UP,330,The Modern American City,6,9,2,0,0,2,2,1,1,0,0,0,0,0,"Eisenburger, Maximilian H"
2017-fa,UP,340,Planning for Healthy Cities,0,26,3,1,4,0,0,0,0,0,0,0,0,0,"Edwards, Mary M"
2017-fa,UP,418,GIS for Planners,11,5,8,5,4,1,0,0,0,0,0,0,0,0,"Prochaska, Natalie K"
2017-fa,UP,423,Cmnty Dev in the Global South,5,11,10,0,1,0,0,0,0,0,0,0,0,0,"Miraftab, Faranak"
2017-fa,UP,438,Disasters and Urban Planning,0,7,5,2,7,1,1,1,0,0,0,0,0,0,"Olshansky, Robert B"
2017-fa,UP,460,Transportation/Land Use Policy,1,10,8,3,2,1,0,0,0,0,0,0,0,0,"Lee, Bumsoo"
2017-fa,UP,473,Housing & Urban Policy,4,15,3,1,0,0,0,0,0,0,0,0,0,0,"Greenlee, Andrew J"
2017-fa,UP,501,Planning History and Theory,1,18,7,2,1,0,0,2,0,0,0,0,0,0,"Harwood, Stacy A"
2017-fa,UP,504,Urban History and Theory,1,14,11,4,5,0,0,0,0,0,0,0,0,0,"Wilson, Beverly K"
2017-fa,VCM,660,Advanced Equine Anatomy,0,19,0,0,10,0,0,0,0,0,0,0,0,0,"Stewart, Matthew C"
2017-fa,VM,602,Structure and Function I,0,30,0,0,72,0,0,28,0,0,3,0,0,0,"Mahoney, Megan M"
2017-fa,VM,605,Pathobiology I,0,14,0,0,69,0,0,60,0,0,13,0,0,0,"Zuckermann, Federico A"
2017-fa,VM,607,Pathobiology II,0,19,0,0,92,0,0,43,0,0,1,0,0,0,"Maddox, Carol W"
2017-fa,VM,609,Medicine and Surgery I,0,6,0,0,69,0,0,50,0,0,1,0,0,0,"Hamor, Ralph E"
2017-fa,VM,610,Medicine and Surgery II,0,6,0,0,68,0,0,47,0,0,4,0,0,0,"Selmic, Laura"
2017-fa,VM,620,Canine Feline Behavior,0,10,4,0,6,1,0,2,0,0,0,0,0,0,"Ballantyne, Kelly C"
2017-fa,YDSH,320,Lit Responses to the Holocaust,1,7,7,3,3,1,1,1,0,0,1,0,0,0,"Anderson Bliss, Jennifer"
2017-sp,AAS,100,Intro Asian American Studies,9,8,3,0,6,0,1,1,0,0,0,0,0,0,"Lee, Sang S"
2017-sp,AAS,100,Intro Asian American Studies,7,5,5,4,3,3,2,2,1,1,0,0,0,0,"Lee, Sang S"
2017-sp,AAS,100,Intro Asian American Studies,22,5,0,0,2,1,0,0,0,0,0,0,0,0,"Chung, Ga Young"
2017-sp,AAS,100,Intro Asian American Studies,16,7,0,1,2,1,1,0,1,0,0,0,0,0,"Chung, Ga Young"
2017-sp,AAS,100,Intro Asian American Studies,12,1,5,1,1,1,1,0,0,1,0,0,0,0,"Lee, Jean Y"
2017-sp,AAS,120,Intro to Asian Am Pop Culture,1,15,3,2,3,1,1,0,0,0,0,0,0,1,"Eng, Christopher A"
2017-sp,AAS,200,U.S. Race and Empire,7,7,3,1,0,2,1,0,0,0,0,0,0,0,"Sharif, Lila A"
2017-sp,AAS,215,US Citizenship Comparatively,1,9,1,0,2,4,2,1,1,1,0,1,3,1,"Cacho, Lisa M"
2017-sp,ABE,141,ABE Principles: Biological,0,18,12,10,3,3,0,0,0,0,2,0,4,0,"Bhalerao, Kaustubh"
2017-sp,ABE,225,ABE Principles: Bioenvironment,3,17,2,4,8,2,1,0,1,0,0,0,1,0,"Zhang, Yuanhui"
